Czas2,Czas,Pressure - leak line,Temperature - leak line,Pressure - output,Temperature - suction line,Temperature - output,Flow - leak line,Flow - output,Temp. diff,stan
2023-03-02 14:40:26+00:00,2023-03-02 14:40:26+00:00,0.1730434782608695,33.648260869565206,-0.3391304347826085,17.951739130434778,17.31434782608695,0.0,-0.533478260869565,15.696521739130429,0
2023-03-02 14:40:27+00:00,2023-03-02 14:40:27+00:00,0.1742553191489361,33.64659574468088,-0.4059574468085108,17.94723404255321,17.3091489361702,0.0,-0.5248936170212767,15.699361702127671,0
2023-03-02 14:40:28+00:00,2023-03-02 14:40:28+00:00,0.1763265306122447,33.649183673469416,-0.3687755102040815,17.950612244897975,17.31673469387756,0.0,-0.5385714285714288,15.69857142857144,0
2023-03-02 14:40:29+00:00,2023-03-02 14:40:29+00:00,0.176938775510204,33.64673469387758,-0.400204081632653,17.95244897959185,17.31265306122448,0.0,-0.5283673469387759,15.694285714285732,0
2023-03-02 14:40:30+00:00,2023-03-02 14:40:30+00:00,0.1741860465116278,33.64488372093025,-0.2655813953488371,17.95000000000001,17.310232558139532,0.0,-0.5327906976744189,15.694883720930244,0
2023-03-02 14:40:31+00:00,2023-03-02 14:40:31+00:00,0.1739473684210525,33.64894736842106,-0.406578947368421,17.949210526315795,17.304736842105253,0.0,-0.5294736842105265,15.699736842105269,0
2023-03-02 14:40:32+00:00,2023-03-02 14:40:32+00:00,0.1797435897435897,33.64538461538462,-0.3661538461538461,17.950512820512827,17.31282051282051,0.0,-0.526923076923077,15.694871794871794,0
2023-03-02 14:40:33+00:00,2023-03-02 14:40:33+00:00,0.1738888888888889,33.643888888888895,-0.4897222222222221,17.951944444444447,17.316666666666666,0.0,-0.5338888888888886,15.691944444444449,0
2023-03-02 14:40:34+00:00,2023-03-02 14:40:34+00:00,0.1757575757575757,33.648484848484834,-0.426060606060606,17.95121212121212,17.307575757575755,0.0,-0.5287878787878787,15.697272727272717,0
2023-03-02 14:40:35+00:00,2023-03-02 14:40:35+00:00,0.1741935483870967,33.644516129032255,-0.4538709677419354,17.950967741935482,17.301612903225802,0.0,-0.526774193548387,15.693548387096772,0
