Czas2,Czas,Pressure - leak line,Temperature - leak line,Pressure - output,Temperature - suction line,Temperature - output,Flow - leak line,Flow - output,Temp. diff,stan
2024-01-04 13:34:14+00:00,2024-01-04 13:34:14+00:00,0.1248214285714285,56.16410714285716,109.08767857142858,42.61196428571426,44.00410714285715,1.2476785714285714,64.2625,13.552142857142904,0
2024-01-04 13:34:15+00:00,2024-01-04 13:34:15+00:00,0.1125396825396825,56.121746031746,107.98111111111108,42.62380952380953,44.00269841269843,1.2419047619047618,64.16206349206351,13.497936507936473,0
2024-01-04 13:34:16+00:00,2024-01-04 13:34:16+00:00,0.1244444444444444,56.14079365079366,108.0109523809524,42.62682539682541,43.98698412698413,1.2439682539682542,64.34428571428573,13.513968253968253,0
2024-01-04 13:34:17+00:00,2024-01-04 13:34:17+00:00,0.1167187499999999,56.13218750000001,107.66078124999996,42.615781250000005,43.975625,1.2418750000000014,64.32624999999993,13.516406250000005,0
2024-01-04 13:34:18+00:00,2024-01-04 13:34:18+00:00,0.1109374999999999,56.0925,108.11578125000008,42.62500000000001,43.98546875000002,1.243281249999999,64.05453124999997,13.467499999999994,0
2024-01-04 13:34:19+00:00,2024-01-04 13:34:19+00:00,0.12515625,56.09859375000004,108.05921875000004,42.64078125000004,44.03015625,1.2387499999999996,64.31531249999999,13.457812500000005,0
2024-01-04 13:34:20+00:00,2024-01-04 13:34:20+00:00,0.1187499999999999,56.04640625000001,108.36015624999992,42.65031250000001,44.02390625000003,1.2445312499999994,63.936562500000015,13.39609375,0
2024-01-04 13:34:21+00:00,2024-01-04 13:34:21+00:00,0.12609375,56.03609375000001,108.23359374999995,42.65046875000005,44.02046874999999,1.2406249999999992,64.36437499999998,13.385624999999962,0
2024-01-04 13:34:22+00:00,2024-01-04 13:34:22+00:00,0.1149999999999999,55.99328125000002,107.58703124999998,42.64734375000002,44.02999999999998,1.237343749999999,64.18734374999998,13.345937500000003,0
2024-01-04 13:34:23+00:00,2024-01-04 13:34:23+00:00,0.1168253968253968,55.96142857142856,107.82460317460318,42.653809523809535,44.0147619047619,1.238412698412699,64.30317460317464,13.307619047619028,0
2024-01-04 13:34:24+00:00,2024-01-04 13:34:24+00:00,0.1228125,55.965625,108.60359375,42.65187500000003,44.040937500000034,1.24734375,64.34921875000003,13.313749999999963,0
2024-01-04 13:34:25+00:00,2024-01-04 13:34:25+00:00,0.10875,55.95828125000001,107.809375,42.64421875000004,44.01609375000002,1.239375,64.19281249999997,13.31406249999997,0
2024-01-04 13:34:26+00:00,2024-01-04 13:34:26+00:00,0.1109677419354838,55.91274193548384,108.05822580645166,42.64838709677421,44.024032258064544,1.2382258064516127,64.31870967741935,13.264354838709629,0
2024-01-04 13:34:27+00:00,2024-01-04 13:34:27+00:00,0.1176190476190476,55.91285714285713,107.0553968253968,42.64634920634923,44.01126984126986,1.2250793650793643,64.274126984127,13.2665079365079,0
2024-01-04 13:34:28+00:00,2024-01-04 13:34:28+00:00,0.1131818181818182,55.897272727272735,110.05590909090913,42.65227272727275,43.97545454545456,1.263863636363637,64.20977272727269,13.244999999999983,0
2024-01-04 13:34:29+00:00,2024-01-04 13:34:29+00:00,0.1236842105263158,55.92763157894738,115.97763157894737,42.65157894736844,44.02684210526316,1.3163157894736843,63.83078947368421,13.276052631578937,0
2024-01-04 13:34:30+00:00,2024-01-04 13:34:30+00:00,0.1225641025641025,55.88820512820512,122.63025641025638,42.65461538461541,44.06230769230769,1.3974358974358978,63.90769230769231,13.233589743589718,0
2024-01-04 13:34:31+00:00,2024-01-04 13:34:31+00:00,0.1243243243243242,55.85189189189185,132.367027027027,42.65756756756758,44.11837837837838,1.505135135135135,63.47054054054058,13.19432432432427,0
2024-01-04 13:34:32+00:00,2024-01-04 13:34:32+00:00,0.123,55.85475,144.49700000000007,42.65075000000002,44.21650000000001,1.6642500000000005,63.32050000000002,13.20399999999998,0
2024-01-04 13:34:33+00:00,2024-01-04 13:34:33+00:00,0.123,55.88075000000001,156.61475000000004,42.65500000000002,44.36374999999998,1.858,62.91025000000004,13.22574999999999,0
2024-01-04 13:34:34+00:00,2024-01-04 13:34:34+00:00,0.1478947368421053,55.92157894736843,170.3426315789473,42.65394736842107,44.47605263157893,2.062631578947369,62.64631578947368,13.26763157894736,0
2024-01-04 13:34:35+00:00,2024-01-04 13:34:35+00:00,0.1378378378378378,55.86891891891894,181.6135135135136,42.651081081081095,44.62216216216219,2.285945945945946,62.508918918918944,13.217837837837848,0
2024-01-04 13:34:36+00:00,2024-01-04 13:34:36+00:00,0.1597297297297298,55.87783783783782,193.41297297297305,42.65405405405407,44.78459459459458,2.539189189189189,62.24891891891893,13.22378378378376,0
2024-01-04 13:34:37+00:00,2024-01-04 13:34:37+00:00,0.1489473684210527,55.95947368421053,203.87263157894745,42.66157894736843,44.95894736842106,2.827368421052632,61.65999999999999,13.297894736842096,0
2024-01-04 13:34:38+00:00,2024-01-04 13:34:38+00:00,0.1664102564102563,55.957179487179495,212.77999999999997,42.647435897435926,45.12076923076925,3.1935897435897447,61.2761538461538,13.309743589743569,0
2024-01-04 13:34:39+00:00,2024-01-04 13:34:39+00:00,0.1787179487179487,56.005897435897424,219.6792307692308,42.644358974359,45.25794871794871,3.8138461538461543,60.49153846153848,13.361538461538425,0
2024-01-04 13:34:40+00:00,2024-01-04 13:34:40+00:00,0.1813157894736842,56.04,221.5,42.65157894736844,45.35552631578948,4.062368421052632,58.40184210526314,13.388421052631555,0
2024-01-04 13:34:41+00:00,2024-01-04 13:34:41+00:00,0.1816666666666666,56.13305555555559,221.66833333333344,42.65055555555557,45.41166666666669,4.072777777777777,54.23694444444443,13.482500000000016,0
2024-01-04 13:34:42+00:00,2024-01-04 13:34:42+00:00,0.1797435897435897,56.144358974358965,221.23230769230773,42.64692307692311,45.45769230769233,4.090512820512822,48.63153846153846,13.497435897435857,0
2024-01-04 13:34:43+00:00,2024-01-04 13:34:43+00:00,0.1784615384615384,56.13076923076925,221.1405128205129,42.65282051282054,45.47641025641026,4.087435897435899,44.82743589743588,13.477948717948712,0
2024-01-04 13:34:44+00:00,2024-01-04 13:34:44+00:00,0.18225,56.15599999999999,221.034,42.648000000000025,45.51649999999999,4.052250000000001,43.7905,13.50799999999996,0
2024-01-04 13:34:45+00:00,2024-01-04 13:34:45+00:00,0.1928205128205128,56.184615384615405,220.68999999999997,42.64974358974361,45.52897435897435,3.9943589743589754,48.50282051282051,13.534871794871798,0
2024-01-04 13:34:46+00:00,2024-01-04 13:34:46+00:00,0.1569230769230769,56.25512820512818,207.3238461538461,42.6517948717949,45.49358974358976,3.379743589743589,59.6797435897436,13.603333333333282,0
2024-01-04 13:34:47+00:00,2024-01-04 13:34:47+00:00,0.1456410256410256,56.2369230769231,184.6484615384616,42.62230769230769,45.40641025641025,2.3133333333333352,62.42153846153849,13.614615384615403,0
2024-01-04 13:34:48+00:00,2024-01-04 13:34:48+00:00,0.1263157894736841,56.25684210526315,175.59368421052628,42.6231578947368,45.18789473684211,2.1284210526315794,62.59973684210529,13.633684210526354,0
2024-01-04 13:34:49+00:00,2024-01-04 13:34:49+00:00,0.1247368421052631,56.24368421052632,163.9181578947368,42.6205263157895,45.07447368421051,1.9336842105263163,63.21368421052636,13.62315789473682,0
2024-01-04 13:34:50+00:00,2024-01-04 13:34:50+00:00,0.12325,56.22624999999998,152.68075000000005,42.65375000000002,44.96075,1.7644999999999995,63.20350000000002,13.572499999999955,0
2024-01-04 13:34:51+00:00,2024-01-04 13:34:51+00:00,0.12025,56.224750000000014,141.6435,42.68550000000003,44.87349999999997,1.609,63.35325000000004,13.53924999999998,0
2024-01-04 13:34:52+00:00,2024-01-04 13:34:52+00:00,0.1269999999999999,56.20275,131.01449999999994,42.71525000000001,44.74900000000002,1.4854999999999996,63.97950000000003,13.487499999999985,0
2024-01-04 13:34:53+00:00,2024-01-04 13:34:53+00:00,0.1271794871794871,56.18256410256412,122.03179487179489,42.72384615384617,44.602051282051264,1.3941025641025646,64.34487179487178,13.458717948717954,0
2024-01-04 13:34:54+00:00,2024-01-04 13:34:54+00:00,0.11725,56.17625000000004,114.107,42.74225,44.50175000000001,1.3174999999999994,64.09375000000001,13.43400000000004,0
2024-01-04 13:34:55+00:00,2024-01-04 13:34:55+00:00,0.1171052631578947,56.11947368421056,109.12552631578944,42.75078947368421,44.35210526315788,1.2631578947368425,64.27947368421053,13.368684210526354,0
2024-01-04 13:34:56+00:00,2024-01-04 13:34:56+00:00,0.1033333333333333,56.12972222222224,106.77194444444446,42.75361111111111,44.24277777777778,1.2347222222222216,63.951388888888914,13.376111111111122,0
2024-01-04 13:34:57+00:00,2024-01-04 13:34:57+00:00,0.1267567567567568,56.10162162162165,107.09891891891888,42.71594594594596,44.1618918918919,1.232972972972972,64.24918918918917,13.385675675675692,0
2024-01-04 13:34:58+00:00,2024-01-04 13:34:58+00:00,0.1089743589743589,56.02999999999999,109.40461538461538,42.71461538461541,44.10974358974359,1.2597435897435902,64.38076923076922,13.315384615384572,0
2024-01-04 13:34:59+00:00,2024-01-04 13:34:59+00:00,0.1217499999999999,56.04924999999999,115.18799999999996,42.681000000000026,44.10324999999999,1.3177499999999998,64.17674999999998,13.36824999999996,0
2024-01-04 13:35:00+00:00,2024-01-04 13:35:00+00:00,0.1397368421052632,56.05052631578943,124.21131578947366,42.676578947368434,44.11105263157892,1.4065789473684214,63.77894736842103,13.373947368420993,0
2024-01-04 13:35:01+00:00,2024-01-04 13:35:01+00:00,0.1273684210526316,56.0015789473684,133.4305263157895,42.6734210526316,44.14289473684212,1.521578947368421,63.74657894736842,13.32815789473679,0
2024-01-04 13:35:02+00:00,2024-01-04 13:35:02+00:00,0.1125641025641025,56.02846153846152,143.25769230769228,42.64769230769234,44.29564102564102,1.6587179487179486,63.1971794871795,13.380769230769182,0
2024-01-04 13:35:03+00:00,2024-01-04 13:35:03+00:00,0.1312820512820512,56.03641025641027,156.82487179487174,42.65564102564104,44.39897435897438,1.858974358974359,63.01794871794873,13.380769230769232,0
