Czas2,Czas,Pressure - leak line,Temperature - leak line,Pressure - output,Temperature - suction line,Temperature - output,Flow - leak line,Flow - output,Temp. diff,stan
2023-05-25 13:02:32+00:00,2023-05-25 13:02:32+00:00,0.1485000000000001,18.83124999999999,-0.42524999999999996,19.15474999999999,18.585000000000015,0.17199999999999993,,-0.32349999999999923,1
2023-05-25 13:02:33+00:00,2023-05-25 13:02:33+00:00,0.15088888888888896,18.826888888888888,-0.41511111111111126,19.14955555555554,18.57400000000001,0.17444444444444437,,-0.32266666666665245,1
2023-05-25 13:02:34+00:00,2023-05-25 13:02:34+00:00,0.15023255813953496,18.84372093023257,-0.3867441860465115,19.149767441860455,18.581627906976756,0.17069767441860462,,-0.30604651162788343,1
2023-05-25 13:02:35+00:00,2023-05-25 13:02:35+00:00,0.15119047619047626,18.83238095238096,-0.48071428571428576,19.15595238095237,18.58714285714287,0.17238095238095233,,-0.3235714285714124,1
2023-05-25 13:02:36+00:00,2023-05-25 13:02:36+00:00,0.15393939393939401,18.826060606060597,-0.44878787878787874,19.149090909090898,18.577575757575758,0.17181818181818173,,-0.32303030303030056,1
2023-05-25 13:02:37+00:00,2023-05-25 13:02:37+00:00,0.15125000000000008,18.822750000000003,-0.52125,19.145249999999987,18.5785,0.17199999999999993,,-0.3224999999999838,1
2023-05-25 13:02:38+00:00,2023-05-25 13:02:38+00:00,0.15342857142857147,18.83514285714286,-0.3305714285714285,19.150857142857138,18.583142857142867,0.1728571428571428,,-0.31571428571427873,1
2023-05-25 13:02:39+00:00,2023-05-25 13:02:39+00:00,0.15000000000000002,18.832812499999996,-0.40249999999999986,19.146562499999987,18.5746875,0.17124999999999996,,-0.31374999999999176,1
2023-05-25 13:02:40+00:00,2023-05-25 13:02:40+00:00,0.14687500000000003,18.829375,-0.6478125,19.1565625,18.593125000000008,0.17281249999999995,,-0.32718750000000085,1
2023-05-25 13:02:41+00:00,2023-05-25 13:02:41+00:00,0.15039999999999998,18.82599999999999,-0.5904,19.153599999999997,18.573999999999998,0.172,,-0.32760000000000744,1
